Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Score,mood
1896,7znoPLEFkoV16HW4qTSmXz,Mulatu Astatke;The Heliocentrics,Inspiration Information 3,Live From Tigre Lounge,17,174053,False,0.656,0.809,11,-8.175,0,0.073,0.000881,0.886,0.105,0.872,132.404,4,afrobeat,19,Happy
1898,00BHbc5GB5d35gsi8IsmZl,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),No te creas,17,231893,False,0.623,0.803,1,-5.523,0,0.0327,0.438,4.58e-05,0.165,0.645,126.61,4,afrobeat,19,Happy
1927,6BPl7VgC0prOHj1dQl6qZE,The Mauskovic Dance Band,It's All Mauskovic,Analog Fruit,17,193900,False,0.605,0.749,1,-9.748,1,0.0432,0.419,0.0712,0.2,0.964,143.065,4,afrobeat,19,Happy
1949,7cvpJTt2UAKaIFh2B1rE2u,Wganda Kenya,Diablos del Ritmo 1960-1985: The Colombian Melting Pot (Analog Africa No. 12),El Caterete,17,254720,False,0.55,0.921,2,-6.961,1,0.0496,0.377,2.37e-05,0.312,0.76,117.833,4,afrobeat,19,Happy
1970,3bXKRQis9u0Xzl3h9nwhvj,Lack Of Afro;Herbal T,Hello Baby,One World,17,235974,False,0.677,0.746,4,-10.734,0,0.127,0.171,9.93e-06,0.101,0.71,97.075,4,afrobeat,19,Happy
1979,5gq3egwoV2pToWU5goXEvi,Speedometer;Ria Currie,The Shakedown,You've Made Me So Very Happy featuring Ria Currie,17,236013,False,0.678,0.71,1,-6.068,1,0.039,0.0262,2.53e-06,0.119,0.897,99.136,4,afrobeat,19,Happy
1990,0HuzFOajs0M126BCUJYN81,Jor'dan Armstrong,52 Weeks of Summer,No Nah,17,232610,False,0.757,0.673,8,-6.553,1,0.0372,0.0213,0.0,0.284,0.639,100.024,4,afrobeat,19,Happy
1621,1OJpFc9AKsEfBFCywsa6ds,Romperayo,Tacutun / Cumbia Reggae Funky,Tacutun,17,186666,False,0.785,0.671,10,-7.913,1,0.15,0.019,0.748,0.203,0.601,122.966,4,afrobeat,18,Happy
1674,5ye2faNgoLNjbtxQfJqCys,Abayomy Afrobeat Orquestra,Abayomy,Obatalá,17,412300,False,0.577,0.773,5,-5.597,0,0.0525,0.0709,0.00663,0.071,0.469,93.111,4,afrobeat,18,Happy
1726,0dHPFpfkj1PamVC5agtPkt,The Shaolin Afronauts,Follow the Path,Sissoko,17,246106,False,0.705,0.547,11,-9.558,0,0.0391,0.025,0.807,0.0814,0.655,120.336,4,afrobeat,18,Happy
1757,7znOiQvrH4BlKqL7asr54l,The Sorcerers,In Search of the Lost City of the Monkey God,The People of the Forest,17,223619,False,0.86,0.548,10,-7.875,1,0.107,0.573,0.859,0.162,0.905,138.786,4,afrobeat,18,Happy
1777,4YXbgyrVTrEiYyDZglyhLt,The Mighty Imperials;Joseph Henry,Thunder Chicken,"Soul Buster, Pt. 1",17,219760,False,0.601,0.968,0,-8.814,1,0.0426,0.0643,0.597,0.285,0.88,105.657,4,afrobeat,18,Happy
1814,6zeOuFLzYvFOfwedcmz7Nu,Sharyn,In Full Bloom,Burn Brighter / Like I do,17,204661,False,0.855,0.662,6,-7.488,0,0.0618,0.33,0.00172,0.573,0.487,113.003,4,afrobeat,18,Happy
1816,0PXa2lGQZBqatc4iLCDF7Y,Speedometer,Our Kind of Movement,Funky Amigo,17,203414,False,0.862,0.673,10,-9.92,0,0.0492,0.0568,0.796,0.0737,0.823,113.427,4,afrobeat,18,Happy
1820,3IQvH607gDiHXdT8wnqgtC,Tony Allen With Africa 70,"Progress, Jealousy",Jealousy,17,683893,False,0.866,0.636,1,-12.801,1,0.134,0.222,0.558,0.131,0.859,99.615,4,afrobeat,18,Happy
1836,22RPKKHCEqiEYQMjc7Ed9o,William Onyeabor,Anything You Sow,When The Going Is Smooth & Good,17,773800,False,0.826,0.629,3,-6.158,1,0.0486,0.357,0.38,0.0967,0.54,128.164,4,afrobeat,18,Happy
1846,73YJWP6w5D84mED9wQodIE,Hugh Masekela,Pure Sounds of Africa,Chileshe,17,378893,False,0.656,0.85,5,-3.685,1,0.0317,0.415,0.000192,0.207,0.443,88.955,4,afrobeat,18,Happy
1862,6yJUTxxr6IDc6A9nsQAoGy,Bacao Rhythm & Steel Band,Expansions,Represent,17,199398,False,0.717,0.513,4,-7.916,0,0.0337,0.00956,0.813,0.112,0.79,92.968,4,afrobeat,18,Happy
1886,2a4pTooehkmiD7hQ5DeyC5,Manu Dibango,African Voodoo,Soul Saxes Meeting,17,178428,False,0.636,0.826,3,-7.486,1,0.0585,0.461,0.271,0.141,0.731,102.809,4,afrobeat,18,Happy
1892,5Gmf4c1oRbQWQgZ8IB7PjU,Jor'dan Armstrong,Blsd (Deluxe),Reverse Effect,17,306372,False,0.704,0.486,0,-7.189,0,0.193,0.36,0.0,0.0915,0.415,139.957,4,afrobeat,18,Happy
1914,5pTo3l7IMXYguYawzpmjFW,Timoneki,Alma,Alma,17,259353,False,0.522,0.62,6,-8.016,0,0.0649,0.0564,2.47e-05,0.217,0.19,139.837,4,afrobeat,18,Happy
1924,4SkXeoVShiJY17DfB1hp4p,Brownout;Brown Sabbath,"Brownout Presents Brown Sabbath, Vol. II",Snowblind,17,375112,False,0.438,0.737,1,-6.648,0,0.0335,0.00038,0.00358,0.339,0.402,113.957,4,afrobeat,18,Happy
1933,4kUuWkPQiI7Zvt9Xlxphsf,A Mose;Marizu,Kullez Kid in Africa,Follow me,17,201069,False,0.506,0.621,4,-9.928,0,0.0623,0.326,0.000928,0.0977,0.761,97.109,4,afrobeat,18,Happy
1939,0bv9wYQ6TW0cY3sLW1DDTU,Orchestra Baobab,A Night At Club Baobab (Senegalese Dance Music of the 70's),Cabral,17,507053,False,0.657,0.419,11,-5.986,1,0.0595,0.139,0.139,0.0767,0.602,166.588,3,afrobeat,18,Happy
1946,1faYHOt0eP5F9uS3RcUcFM,Orquestra Brasileira de Música Jamaicana,Volume I,Tico-Tico no Fubá,17,246893,False,0.832,0.724,5,-5.64,1,0.05,0.704,0.384,0.146,0.954,131.949,4,afrobeat,18,Happy
1908,3lG4iaJtEhwBusaLw4vEkG,Chico Mann;Captain Planet,Night Visions Remixed,Ariwoko,16,249451,False,0.72,0.837,0,-5.98,0,0.0504,0.168,0.0629,0.124,0.922,81.997,4,afrobeat,21,Happy
1913,01SEeuiaCTjEwEIqWVuoKn,Becca Folkes,In My Own Words,Grateful,16,252029,False,0.74,0.835,7,-5.857,0,0.0518,0.00098,0.0789,0.0616,0.862,119.975,4,afrobeat,21,Happy
1915,7KDiI2Q1pJnZoTpGl7r50f,cacique'97,Cacique'97,Jorge de Capadócia,16,355946,False,0.78,0.818,11,-8.631,0,0.0511,0.19,0.00634,0.174,0.934,114.989,4,afrobeat,21,Happy
1960,0Gk3Y8uDCWdJL5IiqOUkTp,J Prince,Unlimited,Good oh,16,225388,False,0.83,0.842,8,-4.391,1,0.139,0.136,0.00397,0.0614,0.768,118.023,4,afrobeat,21,Happy
1982,6BlLBH67HrKOsFyGTzI9Yi,The Souljazz Orchestra,Under Burning Skies,Tambour à deux peaux,16,238805,False,0.719,0.828,2,-7.509,0,0.0364,0.0935,0.152,0.149,0.96,104.036,4,afrobeat,21,Happy
1992,33dYPQCYUztZKUJqmyQR6L,William Onyeabor,Box Set,The Moon and the Sun,16,560280,False,0.615,0.838,4,-6.449,1,0.0546,0.275,0.00465,0.115,0.85,145.961,3,afrobeat,21,Happy
1824,2XWx3cUPgju22NUCbv5e1X,Jungle Fire,Tropicoso,Village Hustle,16,240400,False,0.785,0.874,4,-8.122,0,0.0485,0.0782,0.816,0.0728,0.962,120.102,4,afrobeat,20,Happy
1841,28i8wrtierqlLXenXZqgRL,Samuca e a Selva,Ditados Populares Dançantes,Vermelhos de Ciclos,16,242000,False,0.753,0.728,10,-6.071,0,0.0563,0.0159,0.0652,0.107,0.59,144.003,3,afrobeat,20,Happy
1848,1qlSlUzvKDuBlETIxwmVJF,Antibalas,Talkatif,Talkatif,16,576133,False,0.695,0.942,8,-6.379,1,0.0774,0.206,0.301,0.298,0.851,136.029,4,afrobeat,20,Happy
1878,6SRpVxkMTYbFSrTt9b7Kri,Nomade Orquestra;Edgar,"Vox Populi, Vol. 1",Constante Mesmice,16,307493,False,0.743,0.643,9,-6.578,0,0.0434,0.0462,0.0775,0.0694,0.591,128.029,4,afrobeat,20,Happy
1895,3BT0bKpJTZWYNuH5epKyOT,Samuca e a Selva,Ditados Populares Dançantes,Sincronia,16,212683,False,0.791,0.546,11,-8.81,0,0.0436,0.034,0.0211,0.0464,0.843,100.064,4,afrobeat,20,Happy
1918,6YGa2YASPRzJWS10Jqa1x9,Grupo Fantasma,Sonidos Gold,Gimme Some,16,297346,False,0.736,0.976,5,-6.19,1,0.0487,0.261,0.531,0.596,0.95,128.019,4,afrobeat,20,Happy
1926,52hUjVBhWrlWt5ErW13yNf,The Polyversal Souls;Sir Frank Karikari,Siakwaa / Nana Agyei (Medley) (feat. Sir Frank Karikari),Odo Agye Gye Me,16,217652,False,0.813,0.693,0,-7.32,1,0.281,0.162,2.61e-05,0.168,0.854,114.206,4,afrobeat,20,Happy
1975,1rduJR6a97jLaoU45w7R6n,Vaudou Game,Kidayu,Chérie Nye,16,270173,False,0.748,0.808,7,-6.1,1,0.0311,0.501,0.364,0.0848,0.974,142.363,4,afrobeat,20,Happy
1977,617OBG0RevNKiTGokVqhmt,La Misa Negra,La Misa Negra,Me Voy Pa’ Porce,16,246226,False,0.605,0.732,7,-6.681,1,0.0737,0.0186,1.65e-06,0.051,0.793,178.022,4,afrobeat,20,Happy
1978,5Qo0FGH6UcFtSFJ7k0sD1v,Vaudou Game,Kidayu,Elle décide,16,222493,False,0.772,0.857,1,-6.858,1,0.0389,0.462,0.0102,0.076,0.977,111.367,4,afrobeat,20,Happy
1980,5yttdWLpQ3yL09P0tSqM5E,Fela Kuti,The Best of the Black President,Shuffering and Shmiling,16,745386,False,0.825,0.837,10,-6.752,0,0.0989,0.315,0.00014,0.0604,0.495,123.02,4,afrobeat,20,Happy
1981,3WRLUvhaIpFnXBR9aRvOGc,William Onyeabor,DJ-Kicks (Brandt Brauer Frick) [DJ Mix],Better Change Your Mind - Mixed,16,153306,False,0.803,0.67,11,-9.929,0,0.0738,0.123,0.00629,0.331,0.87,117.457,4,afrobeat,20,Happy
1991,5D7crFjKr6CKdWsJSJIEEy,Manu Dibango;Cuarteto Patria,Cubafrica,Yerberito,16,298293,False,0.697,0.723,8,-6.606,1,0.0303,0.198,0.00058,0.0807,0.895,124.604,4,afrobeat,20,Happy
1772,1TVxTQCQmmjAB4IynAjX6g,Ocote Soul Sounds,Taurus,Agua Santa,16,247320,False,0.718,0.872,9,-5.572,0,0.0486,0.397,0.531,0.111,0.949,164.013,4,afrobeat,19,Happy
1818,2GS8EFnNZIkWCW4dpvwEVa,Monomono,Give The Beggar A Chance,Give The Beggar A Chance,16,357266,False,0.548,0.721,7,-8.986,1,0.0386,0.503,0.00013,0.468,0.947,163.452,3,afrobeat,19,Happy
1823,2cAz2Kjy2Zo1aFav7iITEC,Ikebe Shakedown,Ikebe Shakedown,Sakonsa,16,152040,False,0.603,0.984,7,-6.256,1,0.0377,0.174,0.851,0.131,0.922,131.249,4,afrobeat,19,Happy
1869,3yw51GwjMWYYK9RkNfcHr9,Voilaaa;Lass;JKriv,Remixes,Ku La Foon - JKriv Remix,16,398280,False,0.811,0.598,9,-11.6,0,0.0634,0.0561,0.268,0.0476,0.86,119.998,4,afrobeat,19,Happy
1873,4iJpsYr99D3Me2baq7kke9,Voilaaa;Pat Kalla,Voiciii,Faut Pas Dire Des Choses Comme Ça,16,275162,False,0.738,0.717,6,-13.001,0,0.391,0.473,1.39e-05,0.21,0.936,134.668,4,afrobeat,19,Happy
1875,64hHlwJnvR9bOgSF5fYXjN,Timoneki,Timoneki,Donde Vas,16,271457,False,0.564,0.62,7,-7.976,0,0.0399,0.0443,0.0133,0.0798,0.487,180.008,4,afrobeat,19,Happy
1881,7cQj1y3ggERp3Jx0NdHIko,La Misa Negra,La Misa Negra,Vení Pa’ Ca,16,219466,False,0.646,0.486,0,-6.628,0,0.0539,0.00135,0.000892,0.68,0.931,160.104,4,afrobeat,19,Happy
1903,4PqKGf9O8g1MiVDDDFBK6P,Azarel;Leor,Who Am I (Psalm 8:4),Who Am I (Psalm 8:4),16,182608,False,0.733,0.342,9,-15.834,0,0.284,0.102,0.00699,0.146,0.484,184.058,4,afrobeat,19,Happy
1906,5JT2sFsiVIlHOKABecgyR5,Nkumba System;Mamani Keïta,Paisano,Paisano,16,238201,False,0.66,0.717,7,-10.441,1,0.0559,0.407,4.44e-05,0.0536,0.964,165.259,3,afrobeat,19,Happy
1917,3o3cy8oFHup3b095QElRsS,Vaudou Game,Kidayu,Locataire,16,223480,False,0.743,0.872,9,-9.258,1,0.0438,0.195,0.834,0.112,0.89,118.904,4,afrobeat,19,Happy
1921,3EMMlbloeH6RJ6NZSLl0cK,Grupo Fantasma,Sonidos Gold,El Sabio Soy Yo,16,235760,False,0.675,0.731,2,-6.186,0,0.0368,0.247,6.17e-06,0.571,0.897,95.1,4,afrobeat,19,Happy
1958,01zqlg8u8YHdSNdlgTUJUm,El Michels Affair,Loose Change,Blind Love,16,177173,False,0.584,0.629,6,-12.071,1,0.0429,0.0148,0.109,0.241,0.519,150.745,4,afrobeat,19,Happy
1964,1YhKAndvOzmyVnomGV7Gs6,The Daktaris,Soul Explosion,Voodoo Soul Stew,16,267360,False,0.822,0.68,9,-6.997,0,0.211,0.441,0.0513,0.0645,0.965,100.244,4,afrobeat,19,Happy
1966,34udfDpMhPKGji6QeMNjcK,The Souljazz Orchestra,Rising Sun,Agbara,16,301986,False,0.683,0.923,9,-6.454,0,0.0491,0.204,0.834,0.334,0.892,120.004,4,afrobeat,19,Happy
1973,1gmB9ZIb7nv6eNtzt6UTAC,Gilles Peterson's Havana Cultura Band,Gilles Peterson Presents: Havana Cultura the Search Continues,Me Queda Voz,16,206040,False,0.77,0.799,5,-5.728,1,0.168,0.0628,0.0,0.0733,0.689,86.964,4,afrobeat,19,Happy
1762,5x790rgT6jBLWKiWo2EeKU,Ocote Soul Sounds,Coconut Rock,Coconut Rock,16,195952,False,0.796,0.904,7,-10.571,0,0.106,0.503,0.531,0.675,0.762,88.001,4,afrobeat,18,Happy
1817,46XxyeE0hOs9RVJWihUZiu,Jungle Fire,Tropicoso,Culebro,16,234333,False,0.581,0.871,5,-7.66,0,0.042,0.00707,0.713,0.0724,0.91,118.497,4,afrobeat,18,Happy
1826,1CmiXotreN0ISdnfH5an5C,Ikebe Shakedown,Ikebe Shakedown,The Viking,16,273280,False,0.732,0.967,7,-6.559,1,0.0514,0.332,0.882,0.0555,0.755,110.103,4,afrobeat,18,Happy
1856,7uiNQlqo95kRej5PcPrq4U,A Mose,Faraway,Faraway,16,171702,False,0.701,0.739,3,-5.209,0,0.0585,0.0855,0.00369,0.0887,0.247,100.981,4,afrobeat,18,Happy
1871,2J151Q4dYeMJ4y4scrmrjE,Los Pirañas,Historia natural,Puerta del sol,16,270090,False,0.573,0.856,9,-7.321,0,0.0392,0.0736,0.79,0.0889,0.929,103.748,4,afrobeat,18,Happy
1874,0CDucx9lKxuCZplLXUz0iX,Buena Onda Reggae Club,Disco 2,Song for Rollins,16,219346,False,0.841,0.577,0,-7.544,1,0.0438,0.238,0.86,0.0571,0.843,90.522,4,afrobeat,18,Happy
1876,3yTF02CGqSPhca4sRk2rsw,The Daktaris,Soul Explosion,Upside Down,16,254920,False,0.66,0.807,8,-8.557,0,0.0531,0.103,0.662,0.0688,0.754,113.893,4,afrobeat,18,Happy
1905,56YQC28RHtv9Wc5x3NCmYd,Edem Evangelist,Knocking on Your Door,Knocking on Your Door,16,194403,False,0.696,0.769,6,-4.457,1,0.0433,0.553,0.16,0.325,0.896,98.031,4,afrobeat,18,Happy
1916,5U7u0VTIvMeQIbXwNeWO40,Jaron Nurse,Uncommon,Keep It Clean,16,225071,False,0.56,0.644,11,-5.826,1,0.131,0.515,0.0,0.116,0.875,82.505,4,afrobeat,18,Happy
1925,0CDucx9lKxuCZplLXUz0iX,Buena Onda Reggae Club,Disco 2,Song for Rollins,16,219346,False,0.841,0.577,0,-7.544,1,0.0438,0.238,0.86,0.0571,0.843,90.522,4,afrobeat,18,Happy
1929,2XVK8GPDyGb5dp3r72CyKn,Ikebe Shakedown,Kings Left Behind,Not Another Drop (Reprise),16,82400,False,0.729,0.752,9,-12.385,0,0.0409,0.00632,0.884,0.0594,0.939,105.512,4,afrobeat,18,Happy
1955,2lUeuu1UxjBkYtQQwAKRht,Kutiman;Elif Çağlar,Remotely Close,Remotely Close: Silkyway,16,230998,False,0.755,0.612,0,-9.645,0,0.0405,0.0203,0.258,0.118,0.645,110.019,4,afrobeat,18,Happy
1963,7hfkHZYMlBdKfROLLrlRK8,Bacao Rhythm & Steel Band,Expansions,Look Out Baby (Here I Come) (Bonus Track),16,142353,False,0.64,0.984,7,-7.348,1,0.0556,0.123,0.705,0.107,0.775,113.508,4,afrobeat,18,Happy
1986,4NEBZjWw9QlE7Sdju7jVA7,Meridian Brothers,¿Dónde Estás María?,"Yo Soy Tu Padre, Yo Te Fabriqué",16,319213,False,0.645,0.551,5,-10.301,0,0.103,0.594,0.00532,0.0746,0.774,96.225,4,afrobeat,18,Happy
1962,3TJZfAL0EU2Wk4BkmVyUnX,El Rego,El Rego,Djobime,15,155786,False,0.532,0.56,1,-8.493,0,0.177,0.0098,0.02,0.101,0.827,142.651,4,afrobeat,20,Happy
1928,5OyCifE7MBhhWCTkn5DHVF,Höröyá,Höröyá,Mansa Fela,15,344410,False,0.746,0.881,8,-6.687,0,0.135,0.0335,0.694,0.329,0.586,130.988,4,afrobeat,19,Happy
1911,2QWJw0nexdBa85pXuEZGsv,Jlyricz,Enjoyment,Enjoyment,15,181900,False,0.803,0.41,6,-7.662,0,0.0886,0.252,9.94e-05,0.122,0.678,90.006,4,afrobeat,18,Happy
1302,1Wb09hTo6O41UzdOq7Pd2i,The Bamboos,Hard Up (Deluxe Version),Hard Up,12,255227,False,0.782,0.922,11,-4.028,0,0.0497,0.00655,0.0118,0.0728,0.761,104.015,4,afrobeat,21,Happy
1452,0rnDmgcZvn9WPsOPqHbt16,Osibisa,Ojah Awake,Ojah Awake,9,296093,False,0.581,0.709,2,-13.307,1,0.0436,0.0268,0.232,0.0398,0.816,132.096,4,afrobeat,19,Happy
1142,3WlPw1UubxqvzMhO739BU8,Hugh Masekela;Gugu Shezi,Africa Rising Vol.2,Bambezela,0,261640,False,0.767,0.815,7,-9.309,1,0.0397,0.31,0.000122,0.142,0.787,111.992,4,afrobeat,20,Happy
1326,03SLq7KvMQuOMl3sTeN2Kj,Nosa,We Mauve,Why You Love Me,0,216071,False,0.503,0.886,2,-5.085,1,0.101,0.0251,8.98e-05,0.304,0.587,133.931,4,afrobeat,20,Happy
1087,6M0dUj7G1BBsFRUZVGFyma,Hugh Masekela,Africa Rising Vol.3,Makoti,0,274933,False,0.469,0.824,8,-10.785,1,0.0944,0.478,0.268,0.076,0.781,220.081,4,afrobeat,19,Happy
1088,3nixiIoAj9SFIiNPxgUDH8,Hugh Masekela,Africa Rising Vol.4,Nontsokolo,0,356333,False,0.801,0.736,5,-8.897,1,0.0395,0.343,0.000183,0.0429,0.942,105.009,4,afrobeat,19,Happy
1089,3U8py45D86LbBF6jZtaxMH,Manu Dibango,Afrodance Anthems,Soul Makossa,0,265586,False,0.817,0.794,0,-8.324,1,0.0752,0.0563,0.229,0.0687,0.921,116.423,4,afrobeat,19,Happy
1092,4Z02tygBhQ3PZXKvwAl44s,Hugh Masekela,Africa Rising Vol.1,District Six - Live,0,527506,False,0.778,0.711,7,-11.367,1,0.0643,0.352,0.0473,0.969,0.858,108.127,4,afrobeat,19,Happy
1098,1AMkh8OSTuP6CcAvP59xL7,Hugh Masekela,Best Afrodance Tunes,District Six - Live,0,527506,False,0.778,0.711,7,-11.367,1,0.0643,0.352,0.0473,0.969,0.858,108.127,4,afrobeat,19,Happy
1136,6w1T511GDmnHWF1EqqZm2y,Hugh Masekela,Afropop 2022,Makoti,0,274933,False,0.469,0.824,8,-10.785,1,0.0944,0.478,0.268,0.076,0.781,220.081,4,afrobeat,19,Happy
1137,1wRsvFf2MuGa0KqnkCbaQw,Hugh Masekela,Afrodance 2022,District Six - Live,0,527506,False,0.778,0.711,7,-11.367,1,0.0643,0.352,0.0473,0.969,0.858,108.127,4,afrobeat,19,Happy
1144,2mvXJ9JNoxuX50uT2mLHhN,Hugh Masekela,Best Afrobeat Tunes,Makoti,0,274933,False,0.469,0.824,8,-10.785,1,0.0944,0.478,0.268,0.076,0.781,220.081,4,afrobeat,19,Happy
1146,56EguJRcOCOiNV55dxin1f,Hugh Masekela,Afrobeats 2022,District Six - Live,0,527506,False,0.778,0.711,7,-11.367,1,0.0643,0.352,0.0473,0.969,0.858,108.127,4,afrobeat,19,Happy
1149,4UGHgo35Dxa8ylKNaPH0yi,Hugh Masekela,Best Afropop Tunes,District Six - Live,0,527506,False,0.778,0.711,7,-11.367,1,0.0643,0.352,0.0473,0.969,0.858,108.127,4,afrobeat,19,Happy
1097,33NVGT7agcN1ems0OLUlCX,Manu Dibango,Best Afrodance Tunes,Dikalo - Remix 97,0,247626,False,0.784,0.869,2,-6.595,1,0.0369,0.0107,0.83,0.0422,0.672,99.175,4,afrobeat,18,Happy
1550,3hlQG5mVjjR5MupseJXkid,Limoblaze;Ada Ehi,Gold,Gold,0,174146,False,0.479,0.719,6,-7.075,0,0.109,0.214,4.85e-05,0.166,0.699,113.017,4,afrobeat,18,Happy
